"ID","School","Category","CastUI","DispelType","Mechanic","Attributes","AttributesEx","AttributesEx2","AttributesEx3","AttributesEx4","ShapeshiftMask","Shapeshiftexclude","Targets","TargetCreatureType","RequiresSpellFocus","CasterAuraState","TargetAuraState","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaCostPerSecond","ManaCostPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","StackAmount","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvType","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectBaseDice_1","EffectBaseDice_2","EffectBaseDice_3","EffectDicePerLevel_1","EffectDicePerLevel_2","EffectDicePerLevel_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAmplitude_1","EffectAmplitude_2","EffectAmplitude_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTarget_1","EffectChainTarget_2","EffectChainTarget_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_enUS","Name_enGB","Name_koKR","Name_frFR","Name_deDE","Name_enCN","Name_zhCN","Name_enTW","Name_Mask","NameSubtext_enUS","NameSubtext_enGB","NameSubtext_koKR","NameSubtext_frFR","NameSubtext_deDE","NameSubtext_enCN","NameSubtext_zhCN","NameSubtext_enTW","NameSubtext_Mask","Description_enUS","Description_enGB","Description_koKR","Description_frFR","Description_deDE","Description_enCN","Description_zhCN","Description_enTW","Description_Mask","AuraDescription_enUS","AuraDescription_enGB","AuraDescription_koKR","AuraDescription_frFR","AuraDescription_deDE","AuraDescription_enCN","AuraDescription_zhCN","AuraDescription_enTW","AuraDescription_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","MaxTargets","DefenseType","PreventionType","StanceBarOrder","DamageMultiplier_1","DamageMultiplier_2","DamageMultiplier_3","MinFactionId","MinReputation","RequiredAuraVision"
"4836","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","8323198","Rank 4","","","Rang 4","","","","","8323198","Zvyšuje poškození kouzla Fire o $s1.","","","Erhöht Feuerzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4837","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","8323198","Rank 5","","","Rang 5","","","","","8323198","Zvyšuje poškození kouzla Fire o $s1.","","","Erhöht Feuerzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4838","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","8323198","Rank 6","","","Rang 6","","","","","8323198","Zvyšuje poškození kouzla Fire o $s1.","","","Erhöht Feuerzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4839","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","8323198","Rank 7","","","Rang 7","","","","","8323198","Zvyšuje poškození kouzla Fire o $s1.","","","Erhöht Feuerzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4840","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","8323198","Rank 8","","","Rang 8","","","","","8323198","Zvyšuje poškození kouzla Fire o $s1.","","","Erhöht Feuerzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4841","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4834","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 2","","","Rang 2","","","","","4128894","Zvyšuje poškození kouzla Fire o 1.","","","Erhöht Feuerzauber-Schaden um 1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4842","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4835","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 3","","","Rang 3","","","","","4128894","Zvyšuje poškození kouzla Fire o 2.","","","Erhöht Feuerzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4843","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4836","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 4","","","Rang 4","","","","","4128894","Zvyšuje poškození kouzla Fire o 2.","","","Erhöht Feuerzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4844","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4837","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 5","","","Rang 5","","","","","4128894","Zvyšuje poškození kouzla Fire o 2.","","","Erhöht Feuerzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4845","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4838","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 6","","","Rang 6","","","","","4128894","Zvyšuje poškození kouzla Fire o 2.","","","Erhöht Feuerzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4846","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4839","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 7","","","Rang 7","","","","","4128894","Zvyšuje poškození kouzla Fire o 3.","","","Erhöht Feuerzauber-Schaden um 3.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4847","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4840","0","0","0","0","0","107","0","12","0","0","Fire Specialization","","","Feuer-Spezialisierung","","","","","4128894","Rank 8","","","Rang 8","","","","","4128894","Zvyšuje poškození kouzla Fire o 3.","","","Erhöht Feuerzauber-Schaden um 3.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4848","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 1","","","Rang 1","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4849","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4848","0","0","0","0","0","107","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","4128894","Rank 1","","","Rang 1","","","","","4128894","Zvyšuje poškození kouzla Nature o 1.","","","Erhöht Naturzauber-Schaden um 1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4850","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 2","","","Rang 2","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4851","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 3","","","Rang 3","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4852","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 4","","","Rang 4","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4853","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 5","","","Rang 5","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4854","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 6","","","Rang 6","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4855","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 7","","","Rang 7","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4856","0","0","0","0","0","262352","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","8323198","Rank 8","","","Rang 8","","","","","8323198","Zvyšuje poškození kouzla Nature o $s1.","","","Erhöht Naturzauber-Schaden um $s1.","","","","","8323198","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4857","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4850","0","0","0","0","0","107","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","4128894","Rank 2","","","Rang 2","","","","","4128894","Zvyšuje poškození kouzla Nature o 1.","","","Erhöht Naturzauber-Schaden um 1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4858","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4851","0","0","0","0","0","107","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","4128894","Rank 3","","","Rang 3","","","","","4128894","Zvyšuje poškození kouzla Nature o 2.","","","Erhöht Naturzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4859","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4852","0","0","0","0","0","107","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","4128894","Rank 4","","","Rang 4","","","","","4128894","Zvyšuje poškození kouzla Nature o 2.","","","Erhöht Naturzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"4860","0","0","0","0","0","262400","0","0","0","0","0","0","256","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4853","0","0","0","0","0","107","0","168","0","0","Nature Specialization","","","Natur-Spezialisierung","","","","","4128894","Rank 5","","","Rang 5","","","","","4128894","Zvyšuje poškození kouzla Nature o 2.","","","Erhöht Naturzauber-Schaden um 2.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
